id,room_type,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,Downtown,PerCapitaIncome,most_freq_aspect
21099478,Entire home/apt,24.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1.02,6187.00746810367,91168,bedroom
21110366,Entire home/apt,3.0,93.0,9.0,7.0,10.0,10.0,7.0,9.0,0.14,3569.90376741234,63187,attr_trans
21111066,Private room,18.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.84,2650.29230501507,49115,attr_trans
21111630,Private room,65.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,7.12,861.714092780087,64348,int_style
21112601,Private room,26.0,100.0,10.0,10.0,9.0,10.0,10.0,9.0,1.47,5324.7391822930895,75446,bldg
21113012,Private room,12.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.48,3624.0192300913395,118479,comm
21113266,Private room,121.0,99.0,10.0,10.0,10.0,10.0,9.0,9.0,4.76,8161.97368713872,45038,nbhd
21120542,Entire home/apt,20.0,99.0,10.0,10.0,10.0,10.0,9.0,9.0,0.83,8416.16449696628,67198,int_style
21122475,Private room,171.0,94.0,9.0,9.0,9.0,10.0,10.0,9.0,6.73,1421.39103387938,52422,bldg
21122731,Private room,4.0,95.0,10.0,10.0,10.0,9.0,10.0,10.0,0.16,8324.2262053709,67198,attr_trans
21123508,Private room,193.0,92.0,9.0,9.0,10.0,9.0,10.0,9.0,7.6,1559.11858025565,43581,kitchen
21125429,Entire home/apt,31.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.5,5887.439766193679,75192,nbhd
21126147,Private room,128.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,5.07,4410.06493626331,112158,comm
21128620,Private room,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.36,1386.7934220732097,63889,int_style
21136811,Private room,59.0,99.0,10.0,10.0,10.0,10.0,9.0,9.0,2.7,6325.65051203223,63457,int_style
21136997,Private room,43.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.8,6245.04320127315,93619,attr_trans
21151791,Entire home/apt,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.39,3821.6922879445797,84345,nature
21161595,Entire home/apt,97.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,4.02,9665.7820243752,28377,int_style
21161939,Entire home/apt,1.0,100.0,8.0,10.0,10.0,10.0,8.0,8.0,0.04,907.961837336868,63044,facil
21163876,Entire home/apt,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.09,3636.2492249898705,55997,nbhd
21165478,Entire home/apt,28.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.33,4231.397837273689,46881,visitor
21170799,Entire home/apt,41.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1.63,2137.1790009845104,59622,bldg
21185602,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.08,1047.72430358533,52422,facil
21186680,Entire home/apt,18.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0.83,3278.34974432237,84435,int_style
21187925,Entire home/apt,149.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,6.02,6330.432625541539,31966,bedroom
21189031,Entire home/apt,41.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,1.67,5209.95536752694,102588,attr_trans
21190709,Private room,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.32,8305.379459698841,111386,nature
21191232,Private room,121.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,5.92,9889.37448051654,36425,attr_trans
21191422,Private room,2.0,90.0,10.0,9.0,10.0,10.0,9.0,10.0,0.08,7724.46395894248,35650,attr_trans
21191909,Entire home/apt,66.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.73,7637.20897062501,67198,bldg
21192418,Private room,11.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.46,4011.54662704307,103914,nbhd
21202330,Entire home/apt,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.29,2995.6466012773603,115985,comm
21203146,Private room,217.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,8.87,9484.12339049205,44889,bedroom
21204243,Entire home/apt,3.0,90.0,9.0,9.0,10.0,9.0,10.0,9.0,0.16,4695.8453463787,75446,nbhd
21217809,Private room,85.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,3.51,6506.53896897255,59758,attr_trans
21218347,Entire home/apt,3.0,93.0,9.0,9.0,10.0,9.0,9.0,9.0,0.13,1639.52020991736,48556,bldg
21219237,Private room,104.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.68,7697.14610361386,45038,facil
21220773,Private room,199.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,8.53,8467.552811322192,29689,int_style
21231615,Private room,201.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,8.09,9611.61137227049,44889,nbhd
21232003,Entire home/apt,4.0,80.0,10.0,10.0,10.0,10.0,8.0,9.0,0.18,1417.9857201422901,21877,attr_trans
21233359,Entire home/apt,5.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.2,2917.79657563183,63187,int_style
21233544,Entire home/apt,80.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.73,10632.5041750898,48654,nbhd
21242955,Entire home/apt,5.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0.25,6596.74809007217,93008,int_style
21252479,Private room,221.0,97.0,10.0,9.0,10.0,10.0,10.0,10.0,8.82,8037.6187455809095,55334,nature
21253864,Private room,3.0,100.0,10.0,8.0,10.0,10.0,9.0,9.0,0.13,9975.615481482891,36425,bldg
21264703,Private room,17.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,1.0,1962.2907282027102,43581,visitor
21267987,Entire home/apt,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.26,4797.28337777195,112158,int_style
21279801,Entire home/apt,2.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.13,5467.95102628161,72179,nature
21280829,Entire home/apt,80.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,3.31,2347.2366830173896,54816,visitor
21281754,Entire home/apt,21.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.87,5379.520979208301,103534,nbhd
21281846,Private room,144.0,93.0,10.0,9.0,10.0,10.0,10.0,9.0,6.06,8327.49784085298,71145,bldg
21282133,Private room,47.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,2.06,4327.7205321500705,52902,nbhd
21282635,Entire home/apt,26.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,1.1,5148.302727671839,72179,nature
21291124,Private room,30.0,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1.25,6870.51924607945,75581,nbhd
21292656,Private room,5.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.21,4028.92282273706,103914,nbhd
21292744,Entire home/apt,8.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.33,4401.04680650639,121311,nbhd
21295261,Private room,73.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.92,8819.85065775777,51806,comm
21297037,Entire home/apt,4.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.17,4101.67565413338,110777,nature
21298312,Entire home/apt,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.25,6423.62638448423,75581,int_style
21298993,Private room,72.0,97.0,10.0,10.0,10.0,9.0,10.0,9.0,2.9,1108.34749315206,42152,bldg
21306276,Private room,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.44,4963.72980596856,40240,bldg
21307662,Entire home/apt,115.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,5.65,8081.84127817677,46444,bldg
21309142,Entire home/apt,13.0,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0.85,4823.43966449914,112158,nbhd
21310005,Private room,81.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.04,3799.11866853443,68731,comm
21312569,Entire home/apt,46.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,2.09,6004.99190557607,72179,nbhd
21313432,Private room,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.24,4683.2362612220095,40240,bldg
21313591,Private room,6.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.24,8751.68426312511,53799,attr_trans
21322334,Entire home/apt,58.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,3.31,7498.213891953969,43185,bldg
21327347,Entire home/apt,139.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,5.75,8478.88973746011,49655,comm
21327857,Private room,148.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,7.55,3756.21528035757,70132,bedroom
21327908,Private room,35.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.57,4028.2324137943,110777,nature
21345382,Entire home/apt,3.0,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0.87,5613.54347520255,115779,int_style
21348008,Entire home/apt,3.0,100.0,9.0,10.0,10.0,10.0,10.0,9.0,0.14,4180.082017284601,101130,int_style
21356103,Entire home/apt,2.0,100.0,10.0,9.0,10.0,10.0,10.0,10.0,0.14,3455.3658546243105,85297,attr_trans
21356783,Entire home/apt,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.1,6281.7917419625,59758,nbhd
21370662,Entire home/apt,65.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,2.66,4668.75241364695,112158,bldg
21377089,Entire home/apt,3.0,100.0,10.0,10.0,10.0,9.0,10.0,10.0,0.15,4531.60654412106,71862,int_style
21377843,Entire home/apt,2.0,100.0,8.0,10.0,10.0,9.0,10.0,8.0,0.13,866.9162672779179,103098,attr_trans
21378928,Private room,27.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,1.12,3992.51048287526,55997,comm
21382398,Private room,49.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.0,7960.90926683279,75369,nbhd
21382657,Entire home/apt,3.0,100.0,10.0,8.0,10.0,10.0,10.0,9.0,0.15,5641.3692560093,99041,attr_trans
21385697,Private room,209.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,8.61,6544.9555260914,27978,bldg
21389519,Entire home/apt,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,8004.489297895,67198,attr_trans
21396964,Private room,113.0,89.0,10.0,9.0,10.0,10.0,9.0,9.0,4.64,10261.777446791999,28377,attr_trans
21397422,Entire home/apt,6.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,0.36,4521.81662695464,112158,comm
21398361,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.08,1313.07229037868,63889,comm
21398528,Entire home/apt,35.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.47,6360.30470662001,91168,int_style
21399171,Entire home/apt,43.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.98,5848.8287869529195,115779,bedroom
21413104,Entire home/apt,1.0,100.0,10.0,8.0,10.0,10.0,8.0,10.0,0.07,1761.95384187346,25262,attr_trans
21425660,Entire home/apt,151.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,6.17,7969.1831168564095,36844,bldg
21440528,Entire home/apt,26.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.06,5358.464266252589,84845,comm
21448156,Private room,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.37,3475.7890558667605,78028,bldg
21449226,Private room,45.0,91.0,9.0,8.0,10.0,9.0,10.0,9.0,1.89,5314.32199181806,75446,comm
21457958,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,8.0,10.0,0.04,7237.26285874735,75119,visitor
21458837,Entire home/apt,3.0,93.0,10.0,10.0,10.0,10.0,10.0,9.0,0.12,1978.0104011326398,107812,attr_trans
21459964,Private room,51.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.39,1291.67263932004,103098,attr_trans
21461483,Private room,100.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,4.13,6458.37699516401,59758,facil
21464833,Entire home/apt,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.38,4248.30872305041,71862,comm
21472950,Entire home/apt,10.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.45,1801.6522228240199,83841,nature
21475672,Entire home/apt,3.0,73.0,9.0,9.0,10.0,10.0,8.0,8.0,0.16,3597.21547789026,63187,int_style
21476067,Entire home/apt,64.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,2.66,4302.67094538653,108968,comm
21478651,Entire home/apt,10.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0.73,5630.09779670032,102588,attr_trans
21484566,Entire home/apt,51.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,2.12,6186.806073512889,72179,int_style
21485825,Entire home/apt,5.0,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0.38,6176.35923397626,52263,bldg
21486593,Entire home/apt,77.0,93.0,9.0,9.0,10.0,10.0,9.0,9.0,3.4,8945.15038290129,26656,nature
21488120,Entire home/apt,1.0,20.0,10.0,4.0,10.0,2.0,8.0,8.0,0.1,3561.99410357829,83480,comm
21489166,Private room,13.0,95.0,10.0,10.0,10.0,10.0,9.0,10.0,0.72,7903.0613991726095,45038,comm
21490551,Entire home/apt,4.0,80.0,7.0,7.0,8.0,10.0,10.0,9.0,0.19,1797.0797766906,91842,attr_trans
21502035,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.08,4589.81482394534,113435,attr_trans
21526852,Entire home/apt,26.0,96.0,10.0,10.0,10.0,10.0,9.0,10.0,1.27,3910.2407109088,59299,nbhd
21529297,Private room,124.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,5.12,3484.58229443796,84435,int_style
21530578,Private room,120.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,4.96,3596.17157800474,83480,nature
21539315,Private room,12.0,96.0,10.0,9.0,10.0,10.0,10.0,9.0,0.73,5284.13709912771,99041,bldg
21547967,Entire home/apt,16.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.71,5859.980215411259,72179,nature
21550910,Entire home/apt,23.0,95.0,10.0,10.0,10.0,10.0,9.0,9.0,0.95,2264.57903690072,54816,bldg
21552181,Entire home/apt,33.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1.48,6645.7233202201705,91168,nbhd
21553107,Entire home/apt,9.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.39,2329.8960578573,115293,attr_trans
21555212,Shared room,42.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,2.04,5190.11897505532,75446,bedroom
21558062,Entire home/apt,94.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3.98,7728.038099859699,75369,nbhd
21561809,Entire home/apt,4.0,100.0,10.0,10.0,9.0,10.0,10.0,10.0,0.19,8677.369146624878,31739,comm
21578559,Private room,28.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1.59,2575.9453755068603,91171,visitor
21579309,Private room,27.0,94.0,10.0,10.0,10.0,10.0,9.0,9.0,1.23,2692.39558526149,91171,visitor
21581684,Entire home/apt,1.0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,0.2,771.818251024407,19552,nbhd
21581753,Entire home/apt,40.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.73,2438.94187753016,78479,facil
21583195,Entire home/apt,87.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,3.87,2612.35290861107,91171,visitor
21584555,Private room,73.0,95.0,10.0,9.0,10.0,10.0,10.0,10.0,4.03,3266.8901544975606,88425,visitor
21588941,Entire home/apt,10.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.52,6510.2804254577695,60417,comm
21591469,Shared room,99.0,95.0,10.0,10.0,10.0,10.0,10.0,10.0,4.21,8351.62416477521,46669,comm
21592081,Private room,1.0,100.0,8.0,8.0,10.0,10.0,10.0,8.0,0.13,5884.21879313509,93008,visitor
21594483,Private room,103.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,4.47,9028.89304380909,49655,facil
21596397,Entire home/apt,137.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,5.88,4055.9316580954205,70132,nature
21597324,Private room,36.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1.58,10343.0586310609,27684,comm
21597747,Private room,3.0,100.0,10.0,9.0,10.0,10.0,10.0,9.0,0.14,946.758446964507,64348,attr_trans
21612268,Private room,39.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,1.77,4117.01655445711,110777,nature
21612906,Entire home/apt,8.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,0.34,4732.118020382361,53640,bldg
21619241,Entire home/apt,18.0,98.0,10.0,10.0,9.0,10.0,10.0,9.0,0.86,2207.3981179582997,54816,facil
21620847,Entire home/apt,7.0,94.0,10.0,10.0,10.0,10.0,8.0,9.0,0.31,2093.0740186684698,59622,kitchen
21623314,Private room,154.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,6.47,1098.5078467390101,63889,facil
21623317,Entire home/apt,1.0,60.0,6.0,6.0,10.0,8.0,6.0,6.0,0.05,1785.58418369112,48556,attr_trans
21625713,Entire home/apt,74.0,98.0,10.0,10.0,10.0,10.0,10.0,10.0,3.07,9707.18231808225,79949,facil
21629749,Private room,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.34,9721.05613538264,28377,bldg
21632344,Private room,154.0,93.0,10.0,10.0,10.0,10.0,9.0,9.0,6.38,8783.894070776609,26656,comm
21632686,Entire home/apt,2.0,80.0,10.0,10.0,10.0,10.0,4.0,8.0,0.13,1826.1987344926101,48556,attr_trans
21634930,Private room,28.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.16,3063.9993764063,49115,bldg
21635395,Private room,5.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.23,1700.3626402516502,91842,facil
21636740,Entire home/apt,7.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,0.43,7595.688997277671,75369,attr_trans
21644424,Private room,37.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1.76,1864.6001595999103,91842,nbhd
21645603,Entire home/apt,112.0,97.0,10.0,10.0,10.0,10.0,9.0,9.0,4.86,3866.6661434581397,61738,bldg
21648122,Entire home/apt,9.0,98.0,10.0,9.0,10.0,10.0,10.0,9.0,0.65,6970.064229431071,75581,nbhd
21648377,Entire home/apt,22.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,1.07,8765.09865957887,36347,comm
21648525,Entire home/apt,21.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0.94,5135.11505653363,75446,nbhd
21648684,Entire home/apt,2.0,70.0,9.0,10.0,10.0,6.0,10.0,9.0,0.33,6915.291211012379,31966,nbhd
21648804,Entire home/apt,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.28,2835.1664152576695,112851,nbhd
21650740,Entire home/apt,105.0,97.0,10.0,10.0,10.0,10.0,10.0,9.0,4.47,8682.795044942979,71145,int_style
21665665,Private room,38.0,85.0,9.0,9.0,9.0,9.0,8.0,9.0,1.89,7347.061184258449,27830,bldg
21674820,Entire home/apt,4.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,0.22,3993.35294884322,59299,comm
21679018,Entire home/apt,99.0,98.0,10.0,10.0,10.0,10.0,9.0,9.0,5.28,6562.31038629682,60417,bedroom
21681278,Private room,23.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.23,10024.455737160699,28377,int_style
21682128,Entire home/apt,1.0,80.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1357.12280892977,23103,facil
21684684,Entire home/apt,3.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.13,5814.8035318045495,93008,visitor
21693492,Private room,39.0,92.0,10.0,9.0,10.0,9.0,9.0,9.0,1.65,6575.22230901499,27978,comm
21694548,Entire home/apt,32.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.34,5835.09520126237,59713,bldg
21694775,Private room,50.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.27,5469.071023007879,72179,attr_trans
21699731,Entire home/apt,9.0,91.0,9.0,9.0,10.0,10.0,10.0,9.0,0.4,4041.41361452891,84345,bedroom
21710124,Entire home/apt,19.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,0.82,6406.25580165442,27978,nbhd
21727562,Private room,98.0,94.0,9.0,8.0,9.0,9.0,9.0,9.0,4.25,8683.648477022321,61465,nbhd
21728615,Entire home/apt,1.0,80.0,6.0,4.0,10.0,8.0,4.0,6.0,0.1,1394.4417235623098,21877,attr_trans
21729398,Private room,87.0,88.0,9.0,8.0,10.0,9.0,9.0,9.0,3.7,8831.07527594879,61465,nbhd
21730409,Private room,132.0,91.0,9.0,9.0,10.0,9.0,9.0,9.0,5.59,8816.326226767791,61465,nbhd
21730505,Private room,98.0,88.0,9.0,8.0,9.0,9.0,10.0,9.0,4.34,8759.27282321792,61465,nbhd
21730649,Private room,90.0,91.0,10.0,9.0,10.0,10.0,9.0,9.0,4.03,8674.6913004205,61465,comm
21731528,Private room,10.0,74.0,9.0,8.0,9.0,9.0,7.0,7.0,0.51,8047.43204254511,45038,comm
21735431,Entire home/apt,3.0,93.0,10.0,10.0,10.0,9.0,10.0,9.0,0.24,1241.06780607625,75305,comm
21735502,Entire home/apt,3.0,80.0,8.0,8.0,9.0,7.0,10.0,8.0,0.2,4239.669614600711,103914,comm
21737296,Entire home/apt,2.0,100.0,10.0,8.0,9.0,10.0,9.0,9.0,0.11,4397.9942917838,50836,comm
21739662,Entire home/apt,2.0,80.0,9.0,9.0,9.0,9.0,7.0,8.0,0.18,1632.1533103042002,48556,int_style
21739935,Entire home/apt,3.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0.45,1750.93168832535,48556,nbhd
21745759,Private room,63.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,3.55,10100.3289626204,40734,visitor
21745893,Private room,69.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.71,10062.5403573562,53373,attr_trans
21763555,Entire home/apt,17.0,85.0,10.0,9.0,10.0,10.0,10.0,9.0,0.72,1793.8331535460998,91842,nbhd
21766603,Entire home/apt,66.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,4.14,9395.27802518659,54722,comm
21766847,Private room,114.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,5.1,4487.58290551196,112158,comm
21773131,Private room,4.0,90.0,9.0,10.0,9.0,10.0,10.0,9.0,0.44,4036.81108347377,59299,visitor
21773376,Private room,1.0,,,,,,,,0.07,3849.3292175563397,55997,nature
21783775,Entire home/apt,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.12,4749.801833728579,40240,comm
21783949,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.08,4524.2544113348995,40240,comm
21784407,Private room,2.0,70.0,7.0,7.0,10.0,10.0,10.0,7.0,0.12,1222.2184742409802,52422,bldg
21785138,Private room,9.0,98.0,10.0,9.0,10.0,10.0,10.0,9.0,0.5,1275.33795537753,48458,bldg
21785328,Private room,28.0,91.0,10.0,9.0,10.0,10.0,9.0,9.0,1.44,1429.2864826622501,48458,bldg
21786174,Entire home/apt,3.0,93.0,9.0,9.0,9.0,10.0,9.0,9.0,0.14,1325.98811398689,23103,visitor
21786546,Private room,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.16,7292.70596379395,59125,nature
21790140,Private room,216.0,94.0,10.0,9.0,10.0,10.0,10.0,9.0,9.46,1427.4901314575302,52422,bldg
21790309,Private room,188.0,95.0,9.0,9.0,10.0,10.0,10.0,9.0,8.22,1488.45031589883,79736,bldg
21796486,Private room,3.0,100.0,10.0,9.0,10.0,10.0,10.0,9.0,0.42,4043.1458499978703,59299,visitor
21799501,Private room,14.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,0.64,10654.5232776188,58181,facil
21799941,Entire home/apt,16.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.75,3444.7037501911,88425,comm
21804276,Entire home/apt,7.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.4,7383.36734309535,35650,bedroom
21812815,Entire home/apt,136.0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,6.08,7509.40212666318,51729,visitor
21813189,Entire home/apt,6.0,100.0,10.0,9.0,10.0,10.0,10.0,9.0,0.27,3509.6087850045396,117694,bldg
21817055,Private room,52.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.23,8060.17232428925,75369,bldg
21827349,Entire home/apt,1.0,,,,,,,,0.1,4597.2470269852,113435,nbhd
21827805,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.06,550.735839820736,132729,comm
21836601,Entire home/apt,55.0,94.0,10.0,10.0,10.0,10.0,10.0,9.0,2.41,4032.56351379698,84345,bldg
21837830,Entire home/apt,55.0,92.0,10.0,10.0,10.0,10.0,9.0,9.0,2.53,7804.754034782901,75369,bldg
21847778,Private room,263.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,12.1,4430.24622492337,53640,comm
21862244,Private room,8.0,98.0,9.0,10.0,10.0,9.0,9.0,10.0,0.45,6530.212710949941,27978,bldg
21863110,Private room,71.0,97.0,10.0,9.0,10.0,10.0,9.0,9.0,3.05,6609.26842816547,60417,bldg
21866860,Entire home/apt,55.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2.75,5148.83846246929,92150,bldg
21868817,Entire home/apt,5.0,100.0,10.0,10.0,10.0,9.0,10.0,10.0,0.22,2624.3282812337898,111728,attr_trans
21878322,Entire home/apt,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.06,4886.86295006262,106653,comm
21880287,Private room,100.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.28,4586.314331887679,61988,facil
21880724,Entire home/apt,12.0,95.0,9.0,10.0,10.0,10.0,9.0,9.0,0.53,5408.01546662048,102588,facil
21885572,Entire home/apt,2.0,100.0,10.0,8.0,10.0,10.0,9.0,10.0,0.1,9173.1817075387,31739,facil
21909473,Entire home/apt,43.0,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1.86,4989.98425475601,92150,attr_trans
21911065,Private room,1.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.08,6607.47036249185,88675,bldg
21919621,Private room,28.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.42,1095.69937093185,48458,facil
21923195,Entire home/apt,87.0,98.0,10.0,10.0,10.0,10.0,10.0,9.0,3.96,6295.47786035565,122019,bldg
21924375,Private room,6.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.35,5096.1895489494,103534,attr_trans
21928146,Private room,2.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0.15,3740.93714508206,55997,nature
21928413,Private room,79.0,99.0,10.0,10.0,10.0,10.0,10.0,9.0,4.84,2340.7860742185103,78479,kitchen
21935870,Entire home/apt,144.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,6.76,1364.1241347524901,103098,attr_trans
21964157,Entire home/apt,143.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,6.37,8012.3775105944,22070,attr_trans
21966135,Private room,27.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1.16,1759.4018867898,59622,int_style
21966629,Entire home/apt,63.0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,2.77,5844.1486152248,93619,nbhd
21974808,Private room,99.0,94.0,9.0,10.0,10.0,9.0,10.0,9.0,4.28,1082.2794242739099,42152,facil
21975025,Entire home/apt,14.0,98.0,10.0,9.0,10.0,10.0,10.0,10.0,0.63,4039.7103095183897,124008,nbhd
